cardholder_id,card_id,cashback_amount,transaction_id,created_at,merchant_id,name,category
a8c50945-330d-4166-8aa6-6db4582dbd72,8246c6c7-fa01-ef11-a574-b8cef6052491,15.0,384132091029609,2024-05-15 10:27:10,216,Menulog,Restaurants
1d17e0d9-cc7d-4ce2-8e01-d97b79568ccc,213f0c68-0702-ef11-a574-b8cef6052491,5.0,304132224653720,2024-05-15 10:27:16,216,Menulog,Restaurants
76aa556d-dbbd-4556-a102-70c7e301515a,309c7ed4-0802-ef11-a574-b8cef6052491,15.0,464133220113080,2024-05-15 10:33:12,216,Menulog,Restaurants
515d2b9c-080f-46bc-8067-db19312b9d57,e7c89833-3602-ef11-a574-b8cef6052491,3.74,384133122851034,2024-05-15 10:34:16,255,Shoes & Sox,Fashion & Retail
ae656d42-7f74-4b07-9df8-7db36a8af804,e2d89803-2702-ef11-a574-b8cef6052491,5.0,584133305980011,2024-05-15 10:35:01,216,Menulog,Restaurants
f38b6f63-d322-4802-a57c-26dace9738a9,abc6dc3c-0002-ef11-a574-b8cef6052491,5.0,584132264293109,2024-05-15 10:35:31,216,Menulog,Restaurants
deca95d9-61ca-4cfd-b9ba-9e4935839d0c,67a7fa50-1902-ef11-a574-b8cef6052491,5.0,304132068431192,2024-05-15 10:35:41,216,Menulog,Restaurants
a4d4fb3b-36ec-4f63-bf69-2a896cc6e7f2,5a5e15af-1e02-ef11-a574-b8cef6052491,5.0,464133134007954,2024-05-15 10:37:37,216,Menulog,Restaurants
d68a7d9b-2261-4ac1-a3bc-94a4aae3bfc6,9688e136-2402-ef11-a574-b8cef6052491,15.0,384132150302273,2024-05-15 10:41:01,216,Menulog,Restaurants
d26be02d-25d2-42de-991b-bbfafdc55ff0,85c555da-1902-ef11-a574-b8cef6052491,5.0,304133802711357,2024-05-15 10:42:59,216,Menulog,Restaurants
b95e2331-1cc4-4f84-8f57-ee59f755935b,732efe5c-d501-ef11-a574-b8cef6052491,5.0,464133217153775,2024-05-15 10:43:01,216,Menulog,Restaurants
b4d0a1ee-a872-43ad-ad4d-6712d1a2961a,93e034d5-fc01-ef11-a574-b8cef6052491,5.0,384132335098038,2024-05-15 10:51:04,216,Menulog,Restaurants
29cced46-57de-495e-80bf-c1feb3276395,1b670bea-2402-ef11-a574-b8cef6052491,5.0,464132388580631,2024-05-15 10:51:23,216,Menulog,Restaurants
69182510-e8da-4fea-bf14-6d3eeee85c3c,1f4f7fa6-3802-ef11-a574-b8cef6052491,5.0,464132322588268,2024-05-15 10:51:44,216,Menulog,Restaurants
906fe231-c263-435c-871e-9e782752dfc2,67d60250-60b9-ed11-816b-f403433e0c0d,5.0,304132357110412,2024-05-15 10:51:59,216,Menulog,Restaurants
287d6c10-821a-4934-9bc2-c7198ef0fa36,aaf6fc1e-2402-ef11-a574-b8cef6052491,5.0,384133283004648,2024-05-15 10:54:56,216,Menulog,Restaurants
07febc05-fc9d-4674-a2e0-855b53052a45,ba89a985-3402-ef11-a574-b8cef6052491,5.0,304132063069685,2024-05-15 10:54:59,262,General Pants Co. Instore,Fashion & Retail
e529b431-c825-406c-b129-6951a1fbafee,4afcf480-0f02-ef11-a574-b8cef6052491,5.0,384133274959936,2024-05-15 10:58:15,216,Menulog,Restaurants
cb0f0f10-566e-44c9-ae11-8e8fac654444,d3848612-0502-ef11-a574-b8cef6052491,5.0,584132276344558,2024-05-15 10:58:53,216,Menulog,Restaurants
76b13943-0bdd-4314-b719-88528c09b0cc,8196b469-fc01-ef11-a574-b8cef6052491,5.0,384132282676273,2024-05-15 11:02:06,216,Menulog,Restaurants
4a7063af-2b62-494b-9c8a-a467daf34bdb,777e4560-8403-ef11-b592-043f72dce669,15.0,464132275345739,2024-05-15 11:02:22,216,Menulog,Restaurants
416c6205-f6d3-4c9a-8a9b-faf04bed5cdc,88af2a74-f201-ef11-a574-b8cef6052491,5.0,384132266058782,2024-05-15 11:02:27,216,Menulog,Restaurants
eafe07a6-665b-4e00-93f1-a47d6656ac51,e4c5690e-0702-ef11-a574-b8cef6052491,5.0,384132835694697,2024-05-15 11:02:32,216,Menulog,Restaurants
b72c8b0f-c2f7-417e-9431-d0a998f90f81,ed0a0e3a-1302-ef11-a574-b8cef6052491,5.0,464132293911990,2024-05-15 11:02:38,216,Menulog,Restaurants
c3a31f5c-494a-4964-ad03-b34381750a77,4c8d995f-0b02-ef11-a574-b8cef6052491,5.0,464132265920075,2024-05-15 11:02:56,216,Menulog,Restaurants
326916ce-dc3c-495a-8d35-cc133cc00513,30c1454c-2102-ef11-a574-b8cef6052491,15.0,304132090466741,2024-05-15 11:06:25,216,Menulog,Restaurants
196f8ef9-0821-4741-80e0-0c8a3fde5634,3e66b7d3-fa01-ef11-a574-b8cef6052491,5.0,384132161905444,2024-05-15 11:08:25,263,General Pants Co. Online,Fashion & Retail
a46786ad-1d61-4303-8bef-54c3886f3519,7f90ecde-2502-ef11-a574-b8cef6052491,5.0,384132305934135,2024-05-15 11:15:34,216,Menulog,Restaurants
e31c85ec-0f26-43c2-958e-edf13f79694c,8ef1223c-ff01-ef11-a574-b8cef6052491,5.0,464132035183436,2024-05-15 11:16:02,262,General Pants Co. Instore,Fashion & Retail
b83ef42f-b6ff-42ff-a936-893cfd275b0f,d3e087a0-3802-ef11-a574-b8cef6052491,19.11,584132011077418,2024-05-15 11:16:05,223,Novo Shoes Instore,Fashion & Retail
387a80ea-59ca-441a-8c24-afaa999a6ac6,cae7b5f6-2c02-ef11-a574-b8cef6052491,15.0,384133002926857,2024-05-15 11:16:26,216,Menulog,Restaurants
33f53efc-7fce-445c-a661-4e821cce2e9c,3bb03f8b-1e02-ef11-a574-b8cef6052491,5.0,384133314205831,2024-05-15 11:16:53,216,Menulog,Restaurants
e094c93f-bfaa-466b-862e-39dd9a0f7d70,dd20a730-1602-ef11-a574-b8cef6052491,5.0,384132313390988,2024-05-15 11:19:10,216,Menulog,Restaurants
77c80097-3ebd-494b-b544-c80c61f89901,83af99e6-2702-ef11-a574-b8cef6052491,5.0,464133308814157,2024-05-15 11:22:02,216,Menulog,Restaurants
581468cc-a908-47d7-8a08-96bdd0711fbe,6d9ee2ba-0d02-ef11-a574-b8cef6052491,10.0,384133126020315,2024-05-15 11:22:16,235,Pet Circle,Retailers
bc442b2b-4f3d-4de1-aa29-836563ee1a7e,b1a04b08-3402-ef11-a574-b8cef6052491,15.0,304133302815475,2024-05-15 11:22:16,216,Menulog,Restaurants
3c3dfc31-e80a-4968-ab77-5fb83e86fdd1,dabe9048-0c02-ef11-a574-b8cef6052491,5.0,584133281183822,2024-05-15 11:22:33,216,Menulog,Restaurants
436be1b5-b872-4903-8479-8acbfc8c1f10,766b94c9-3702-ef11-a574-b8cef6052491,5.0,384132260447609,2024-05-15 11:24:30,216,Menulog,Restaurants
63b7cd64-f559-472d-b173-16aa7e187117,5be204a2-3202-ef11-a574-b8cef6052491,5.0,584132430673512,2024-05-15 11:24:47,216,Menulog,Restaurants
d8132ff1-afdd-449f-a051-accbf7f22d7d,a5801686-0e02-ef11-a574-b8cef6052491,5.0,464133192675978,2024-05-15 11:25:03,216,Menulog,Restaurants
f9eaba01-1623-4fde-93ae-50bece01a094,dad17dc3-1302-ef11-a574-b8cef6052491,15.0,584132846335034,2024-05-15 11:27:22,216,Menulog,Restaurants
a10bb86e-acdd-4dc3-bc97-579ca30cbce9,da890b1d-0a02-ef11-a574-b8cef6052491,15.0,384133312500458,2024-05-15 11:27:37,216,Menulog,Restaurants
8dcea3c1-6bee-4a37-898b-491c17e4a845,5d2c6c41-0402-ef11-a574-b8cef6052491,5.0,464133299406585,2024-05-15 11:27:50,216,Menulog,Restaurants
b0f462e7-d365-4e11-a3d8-c61c3458a050,53780519-2402-ef11-a574-b8cef6052491,5.0,584132329628124,2024-05-15 11:29:03,216,Menulog,Restaurants
0f394115-3e13-4255-81c6-ce0f65f12940,8617cab4-0602-ef11-a574-b8cef6052491,5.0,384132286563469,2024-05-15 11:29:09,216,Menulog,Restaurants
34bfb937-df88-49c8-8cd9-3c3c8049d3b1,77d8b817-7b13-ed11-8160-f403433e0c0d,15.0,304133817508370,2024-05-15 11:29:40,249,LVLY,Retailers
4e79723b-5b32-4a51-b6c7-e4b8d9720bf8,546734e7-2f02-ef11-a574-b8cef6052491,15.0,464133284246577,2024-05-15 11:29:46,216,Menulog,Restaurants
11035b93-2e6f-4ba9-94fb-2f2d1587fe0b,c0fa7000-ff01-ef11-a574-b8cef6052491,15.0,584132318294417,2024-05-15 11:30:50,216,Menulog,Restaurants
68b965d4-0d22-4d9e-b841-217d5a819e7e,696cf649-3402-ef11-a574-b8cef6052491,5.0,584132328593257,2024-05-15 11:30:53,216,Menulog,Restaurants
9f396ea8-7595-4e14-ac63-bbaf847dd0f8,b776abcc-0602-ef11-a574-b8cef6052491,10.0,584132211196303,2024-05-15 11:31:35,235,Pet Circle,Retailers
acf9dd3a-5ce0-46b7-b316-49538748928c,070903cd-2502-ef11-a574-b8cef6052491,5.0,464133304808001,2024-05-15 11:32:21,216,Menulog,Restaurants
1a6a3042-6dcc-4b8e-97a7-4f13a876c852,56a0149f-3602-ef11-a574-b8cef6052491,5.0,584133259352443,2024-05-15 11:38:59,216,Menulog,Restaurants
eab3ba3a-6a50-4725-8884-e6b7bc210004,a0da14f9-1a02-ef11-a574-b8cef6052491,5.0,384133376515426,2024-05-15 11:39:07,216,Menulog,Restaurants
f417b83d-c6d3-4053-adb7-d0ac78329ae0,657ceccd-3d02-ef11-a574-b8cef6052491,5.0,384133058878757,2024-05-15 11:39:09,216,Menulog,Restaurants
d3201587-dd80-49c2-a887-e4a6859c9127,57d4ba24-0c02-ef11-a574-b8cef6052491,5.0,384133316878922,2024-05-15 11:44:10,216,Menulog,Restaurants
20befa09-681c-4d99-84eb-594a311779a1,8fbce810-fd01-ef11-a574-b8cef6052491,5.0,584133232452956,2024-05-15 11:44:10,216,Menulog,Restaurants
35b802cd-7b92-4fab-8c20-795ce79842c8,38a6bbf9-fd01-ef11-a574-b8cef6052491,5.0,384133365071221,2024-05-15 11:52:59,216,Menulog,Restaurants
8114d5ce-b187-4b50-86a8-b91c1e24feb1,d53c3bd6-0a02-ef11-a574-b8cef6052491,15.0,464133257305221,2024-05-15 11:53:12,216,Menulog,Restaurants
f55ec17a-ecb6-4c68-b88b-20a153dda983,9d83f547-2302-ef11-a574-b8cef6052491,5.0,584133122969340,2024-05-15 11:53:15,216,Menulog,Restaurants
295ab0f7-a34a-4f01-8275-abd7f485b573,3307ed23-1502-ef11-a574-b8cef6052491,15.0,384132135674937,2024-05-15 11:57:59,216,Menulog,Restaurants
8cab1740-f67f-4172-9bdb-e24a6e9466fa,36682cff-0902-ef11-a574-b8cef6052491,5.0,304132337703225,2024-05-15 11:58:21,216,Menulog,Restaurants
2817d2d1-fe60-4701-8f2b-da7884fce137,5fddc156-eb01-ef11-a574-b8cef6052491,5.0,584132189960372,2024-05-15 11:58:22,216,Menulog,Restaurants
10724179-9e58-433c-a1db-1505aa7c84e7,16dcc292-fb01-ef11-a574-b8cef6052491,5.0,384132294627060,2024-05-15 11:58:38,216,Menulog,Restaurants
91662593-4c70-4161-b94f-9de7282c85ef,03536ee0-0802-ef11-a574-b8cef6052491,15.0,304133283536980,2024-05-15 11:58:59,216,Menulog,Restaurants
d73d4a4e-6071-40ff-a43f-3b1510fc24a4,da22da49-3c02-ef11-a574-b8cef6052491,5.0,584133281286493,2024-05-15 12:00:46,216,Menulog,Restaurants
255160a2-66a6-440b-b99a-5baff8acbb6e,c07e98be-2202-ef11-a574-b8cef6052491,5.0,584132197588380,2024-05-15 12:00:59,263,General Pants Co. Online,Fashion & Retail
74da78e6-68b5-45e1-86cc-d2b55687c4e0,195a677f-2502-ef11-a574-b8cef6052491,15.0,304133107497802,2024-05-15 12:01:22,216,Menulog,Restaurants
e51cd9af-e526-4c96-9ff3-7e16cd547f87,e9ccc90d-1e02-ef11-a574-b8cef6052491,5.0,304132474305455,2024-05-15 12:02:19,216,Menulog,Restaurants
94cc7ee6-2b58-44e7-91f5-173593314db3,09726447-0402-ef11-a574-b8cef6052491,5.0,384133096422795,2024-05-15 12:06:25,216,Menulog,Restaurants
9978184f-f8e8-458a-918f-e4e62402dabc,8c4a39b9-0b02-ef11-a574-b8cef6052491,5.0,464133825809218,2024-05-15 12:07:15,216,Menulog,Restaurants
61278f3f-fdb9-4de3-803e-5096ae993feb,e88c14d7-0b02-ef11-a574-b8cef6052491,15.0,464133345347500,2024-05-15 12:07:27,216,Menulog,Restaurants
bb0af74f-168a-4ac8-9a83-403de376bf72,0609ebbb-0202-ef11-a574-b8cef6052491,5.0,304133266841614,2024-05-15 12:07:30,216,Menulog,Restaurants
e98acda3-8987-41c2-85e8-a73b23de422c,3f95b136-1d02-ef11-a574-b8cef6052491,5.0,464134292821024,2024-05-15 12:07:41,263,General Pants Co. Online,Fashion & Retail
79f66865-45b5-4935-80a1-6dabb9f4293e,7a83ecde-0102-ef11-a574-b8cef6052491,15.0,584133839435941,2024-05-15 12:09:52,216,Menulog,Restaurants
431c62d1-520b-4540-8a4c-78e339ee391f,45bf4774-1f02-ef11-a574-b8cef6052491,5.0,464133299453003,2024-05-15 12:10:11,216,Menulog,Restaurants
d5cb95b2-8cb5-4580-bab6-e34557f8c69a,62e1cdd3-2602-ef11-a574-b8cef6052491,5.0,464133320277630,2024-05-15 12:10:12,216,Menulog,Restaurants
fe4432e7-28ed-43ac-94ad-38b32057133f,32be4f50-0e02-ef11-a574-b8cef6052491,5.0,304133224297376,2024-05-15 12:10:31,216,Menulog,Restaurants
65b94179-bc23-434d-9620-caefb7eb7ca2,430f2afb-2302-ef11-a574-b8cef6052491,5.0,584132273335735,2024-05-15 12:12:31,216,Menulog,Restaurants
ecc408eb-9552-4e4a-92d3-e15d8c80ec95,f7f9891b-3e02-ef11-a574-b8cef6052491,5.0,384132232063771,2024-05-15 12:12:37,216,Menulog,Restaurants
7d852d04-751e-4321-99e4-ce20fc4843b3,89086e89-1502-ef11-a574-b8cef6052491,5.0,304133293181214,2024-05-15 12:13:54,216,Menulog,Restaurants
c20b2ced-1812-4200-9e53-72250f9706da,921d6aa2-f001-ef11-a574-b8cef6052491,5.0,384133348305985,2024-05-15 12:14:01,216,Menulog,Restaurants
57dab338-e85f-4819-802b-16a44a4b7e07,21aed01f-f901-ef11-a574-b8cef6052491,10.0,304133416963697,2024-05-15 12:14:26,235,Pet Circle,Retailers
5a6d1568-20d8-4996-b414-42671d5cbbd5,7a80fa8a-0602-ef11-a574-b8cef6052491,10.0,384133371257954,2024-05-15 12:14:28,235,Pet Circle,Retailers
b40685a1-1106-45c6-b59a-860ca7191e23,5aa2ec34-0a02-ef11-a574-b8cef6052491,5.0,584133101666116,2024-05-15 12:14:39,216,Menulog,Restaurants
cafa3102-a092-4338-a6e3-14ff9b34bd6a,95e43c3f-0f02-ef11-a574-b8cef6052491,5.0,464133135295621,2024-05-15 12:16:25,216,Menulog,Restaurants
dddd4df7-14b9-4483-a88f-8a95416ba94a,b9c0abca-d801-ef11-a574-b8cef6052491,5.0,584132104267769,2024-05-15 12:18:33,216,Menulog,Restaurants
35aade49-bb26-44e0-82c1-9a35a2db64ca,7592276c-0502-ef11-a574-b8cef6052491,5.0,384132254301533,2024-05-15 12:18:39,216,Menulog,Restaurants
67b02326-81a8-4581-bb4a-87c6e634d70c,c5c7bbb0-0f02-ef11-a574-b8cef6052491,15.0,384132350937754,2024-05-15 12:18:46,216,Menulog,Restaurants
d10c88d6-4faa-487e-9d56-f02dd486bafe,0aac8ef7-0e02-ef11-a574-b8cef6052491,5.0,304132070093330,2024-05-15 12:18:54,262,General Pants Co. Instore,Fashion & Retail
40c92f46-6053-4e38-99be-99f0e31ae2d3,0833f46b-d101-ef11-a574-b8cef6052491,10.0,304133454971408,2024-05-15 12:21:10,235,Pet Circle,Retailers
e98e54d0-8634-4a0a-8b61-72ee4bc81b49,2a1895e5-d401-ef11-a574-b8cef6052491,5.0,304133367020753,2024-05-15 12:21:38,216,Menulog,Restaurants
473382ea-531f-4c42-b337-c2a804abf8a0,bed62aac-f501-ef11-a574-b8cef6052491,15.0,464132346332710,2024-05-15 12:23:10,216,Menulog,Restaurants
964ddd33-a647-45c1-ae13-e2b904d1352b,8be3001f-0002-ef11-a574-b8cef6052491,5.0,384133298305552,2024-05-15 12:23:38,216,Menulog,Restaurants
b07ad0b8-ae93-40ab-848e-2bf115759044,f120a97b-f401-ef11-a574-b8cef6052491,5.0,304133307447268,2024-05-15 12:23:42,216,Menulog,Restaurants
726826ef-d8da-44ba-a53d-3a3fbb149aa2,a29f7a61-f101-ef11-a574-b8cef6052491,5.0,304133266622104,2024-05-15 12:23:51,216,Menulog,Restaurants
f7cc75e7-e831-4ab0-927d-d4edb906e2d2,54b7c73b-0b02-ef11-a574-b8cef6052491,5.0,384132113863523,2024-05-15 12:26:33,216,Menulog,Restaurants
d28cd6a7-c61d-4dcc-9705-c3a323b0fe09,00e87e29-fe01-ef11-a574-b8cef6052491,15.0,384132072519960,2024-05-15 12:26:49,216,Menulog,Restaurants
be82f168-9ee4-4d63-bf48-c51053d1a8fe,f7e9d87a-d501-ef11-a574-b8cef6052491,15.0,384132314678029,2024-05-15 12:27:03,216,Menulog,Restaurants
bb295635-ff09-4033-97ef-d7f92b45ebfb,b821ef6e-f301-ef11-a574-b8cef6052491,5.0,464133074897689,2024-05-15 12:27:32,216,Menulog,Restaurants
efcd26f4-24f7-42f1-8848-c81f628d5ad2,6589fb5d-3f02-ef11-a574-b8cef6052491,5.0,304133260064241,2024-05-15 12:27:45,216,Menulog,Restaurants
cbffa070-5e00-4759-bf7e-874d1221dcce,6e8a2f7a-2602-ef11-a574-b8cef6052491,15.0,304133228264389,2024-05-15 12:27:50,216,Menulog,Restaurants
3ea08850-1c0d-4f04-b2a9-57cdc0b7a7a5,ba341b42-ff01-ef11-a574-b8cef6052491,10.0,584132354946996,2024-05-15 12:29:26,235,Pet Circle,Retailers
85c2ef75-17da-40f6-a9cb-7e90ce063c89,e0fe3951-2702-ef11-a574-b8cef6052491,7.59,304133364196305,2024-05-15 12:29:31,233,Modibodi,Retailers
3972a537-fe8c-42c3-92cf-f966af656353,7e2740b9-1cfc-ec11-8160-f403433e0c0d,15.0,584134372483750,2024-05-15 12:30:22,249,LVLY,Retailers
39094b7e-a58f-4214-bede-df5ec3080982,9bb044e3-2302-ef11-a574-b8cef6052491,5.0,384133357913786,2024-05-15 12:30:23,216,Menulog,Restaurants
018b0cb9-dda9-4458-8a70-36d42b9e3298,27693ac6-f001-ef11-a574-b8cef6052491,15.0,464133355000815,2024-05-15 12:30:50,216,Menulog,Restaurants
3b29b7f2-2eb9-4521-b7c7-02271faab1de,5b2e44cf-f401-ef11-a574-b8cef6052491,15.0,384132354778727,2024-05-15 12:33:23,216,Menulog,Restaurants
aceb9458-5b23-45e1-b175-c82f36e30918,1c617c4b-3602-ef11-a574-b8cef6052491,5.0,584132472333727,2024-05-15 12:33:36,216,Menulog,Restaurants
d68ff941-aaa8-4e31-b6cd-8aa7d24dccc9,a288d107-1e02-ef11-a574-b8cef6052491,5.0,304132853996639,2024-05-15 12:33:46,216,Menulog,Restaurants
89b79396-f260-4338-8dfc-55899909c887,c3b48395-2a02-ef11-a574-b8cef6052491,10.0,384133338496145,2024-05-15 12:35:59,235,Pet Circle,Retailers
012e848b-00fd-4de9-b6bc-544cdcb92423,43a542c0-f001-ef11-a574-b8cef6052491,10.0,464133204891634,2024-05-15 12:40:25,235,Pet Circle,Retailers
d2cca510-ffe6-4086-b2d8-f994d96d49e1,58288990-f801-ef11-a574-b8cef6052491,5.0,304133272369101,2024-05-15 12:42:22,216,Menulog,Restaurants
8bd258a4-f241-4fa7-b233-c6a83fdfdb76,89794bb7-d601-ef11-a574-b8cef6052491,5.0,584133266181122,2024-05-15 12:44:15,216,Menulog,Restaurants
06259363-0398-45ff-958d-ec69e0b6834e,72509e48-1d02-ef11-a574-b8cef6052491,5.0,464132309966086,2024-05-15 12:46:31,216,Menulog,Restaurants
bc6387d6-9f0f-452b-a5d5-93cc86c732ec,de627aec-d308-ee11-8177-1c98ec1324d5,5.0,584132302256656,2024-05-15 12:46:31,216,Menulog,Restaurants
589ac107-3402-4977-8804-b7fafbfef56d,16303bb9-73e5-ed11-816f-30e17161bfc9,5.0,384133239260756,2024-05-15 12:46:46,216,Menulog,Restaurants
935b134d-7764-4085-bcf7-081c5a3b0e29,ec4e661c-2802-ef11-a574-b8cef6052491,10.0,584132033435424,2024-05-15 12:47:05,235,Pet Circle,Retailers
c28abb85-79b0-485d-ba1f-ebed78af7c21,8766401b-0802-ef11-a574-b8cef6052491,15.0,384133240278991,2024-05-15 12:47:08,216,Menulog,Restaurants
252af557-0852-44f4-8d50-51ff6796ce1b,46814eec-fb01-ef11-a574-b8cef6052491,5.0,304133378271169,2024-05-15 12:47:21,216,Menulog,Restaurants
05e19ede-cbd4-4d6a-ae0c-56eb244c24f1,ac16d4b2-fe01-ef11-a574-b8cef6052491,5.0,304132803806318,2024-05-15 12:47:25,263,General Pants Co. Online,Fashion & Retail
e782377f-0197-4664-88fc-e757ab18d3e6,4754ca18-0c02-ef11-a574-b8cef6052491,5.0,384133248733422,2024-05-15 12:47:38,216,Menulog,Restaurants
ae436283-5a45-46f7-a8e0-68e57ba090a6,883540c9-fc01-ef11-a574-b8cef6052491,15.0,464133293269189,2024-05-15 12:47:56,216,Menulog,Restaurants
e8226562-4aa8-4e37-bdc1-4bbf0bf940c0,6a089452-fd01-ef11-a574-b8cef6052491,5.0,384134125858061,2024-05-15 12:51:54,263,General Pants Co. Online,Fashion & Retail
54dada68-a02b-408b-8b75-6ad7a9e33e80,6d9b7ed4-0802-ef11-a574-b8cef6052491,15.0,464134127595201,2024-05-15 12:52:22,249,LVLY,Retailers
e9a0e75a-a644-4591-a08c-31d652cda030,6b694cb0-eb01-ef11-a574-b8cef6052491,5.0,584133261241720,2024-05-15 12:52:27,216,Menulog,Restaurants
b8c853fd-17b5-4b8a-998b-2a9813905734,9289c79f-3702-ef11-a574-b8cef6052491,5.0,464133276715489,2024-05-15 12:54:55,216,Menulog,Restaurants
4b7332bb-108f-4b28-8b04-5c622061b9fb,b22fdfdd-1602-ef11-a574-b8cef6052491,5.0,584133301141415,2024-05-15 12:55:23,216,Menulog,Restaurants
5317270c-9781-4093-826e-6794f331c970,c01ffbef-0002-ef11-a574-b8cef6052491,5.0,584132053981630,2024-05-15 12:55:32,216,Menulog,Restaurants
eac1b100-24a6-4205-8311-b55146f57004,fb75efd1-1602-ef11-a574-b8cef6052491,5.0,304132831520677,2024-05-15 12:55:39,216,Menulog,Restaurants
7aeb1a27-e6a7-42ef-ba00-4ec8f1d20a4b,b007e804-d701-ef11-a574-b8cef6052491,5.0,384133035020764,2024-05-15 12:55:45,216,Menulog,Restaurants
82d6efc2-5c2c-4f63-a2bd-0de18b32d38e,1e4a6dd1-ef01-ef11-a574-b8cef6052491,5.0,384132338975005,2024-05-15 12:55:46,216,Menulog,Restaurants
dc16bdbf-04b3-4037-9735-c70ddb0708ee,79081cfa-1402-ef11-a574-b8cef6052491,5.0,384132336874929,2024-05-15 12:56:44,216,Menulog,Restaurants
b3f11560-954a-4145-b7d7-c777a637d55a,aad2f836-f801-ef11-a574-b8cef6052491,5.0,304132405633566,2024-05-15 12:57:05,216,Menulog,Restaurants
dee23f60-ffd3-48b3-9982-35a4e3651aa6,ddde41e7-0902-ef11-a574-b8cef6052491,5.0,304133287601086,2024-05-15 12:58:30,216,Menulog,Restaurants
967ed5fb-ee52-4e8e-93dd-7b73e38b0b00,c0cef901-d301-ef11-a574-b8cef6052491,24.73,464133080089535,2024-05-15 13:00:06,223,Novo Shoes Instore,Fashion & Retail
83811022-baa4-4832-9a5a-89aa1988c38d,d3b42713-d201-ef11-a574-b8cef6052491,10.0,304133244000867,2024-05-15 13:02:08,235,Pet Circle,Retailers
d0c3bec4-b082-4df4-b261-2a79c44e68b2,21beef0a-fd01-ef11-a574-b8cef6052491,5.0,584133266134548,2024-05-15 13:02:15,216,Menulog,Restaurants
0421e7d8-8acc-42bc-a59b-dbf9b5e5aa03,fd4ade00-1602-ef11-a574-b8cef6052491,5.0,464132375796127,2024-05-15 13:04:33,216,Menulog,Restaurants
cf46ddb3-9434-4839-a46f-47793b5c4d8a,4255f194-ee01-ef11-a574-b8cef6052491,15.0,384133292507018,2024-05-15 13:07:07,216,Menulog,Restaurants
dd1cf7f0-d34c-4f23-91e8-13ec056a3d5a,8c1aa1e5-0e02-ef11-a574-b8cef6052491,5.0,384133395739139,2024-05-15 13:07:08,216,Menulog,Restaurants
22763e12-1b9d-4063-80f7-f599ec860db5,f9c6a6d2-a5cf-ed11-816b-f403433e0c0d,5.0,384132114374329,2024-05-15 13:08:57,262,General Pants Co. Instore,Fashion & Retail
85c6fc6d-8ab1-49cd-b4fc-5559a7b0a7f5,9fb42a11-1402-ef11-a574-b8cef6052491,5.0,464132082168751,2024-05-15 13:08:57,216,Menulog,Restaurants
f2dcff95-065f-45bc-8ff5-8109080c57e5,2f43535c-2602-ef11-a574-b8cef6052491,5.0,304132298612663,2024-05-15 13:09:07,216,Menulog,Restaurants
b5a20154-ba7a-42b5-8d81-9b7cf50ebf8c,90386478-1d02-ef11-a574-b8cef6052491,5.0,304132439419053,2024-05-15 13:09:13,216,Menulog,Restaurants
d9a7b09a-eaa7-4234-b50a-1658b9be5d8e,f97ec3ba-0602-ef11-a574-b8cef6052491,5.0,584132472591879,2024-05-15 13:09:16,216,Menulog,Restaurants
